,zip,city,pop,state,loc
84,1270,WINDSOR,770,MA,"['-73.04661', '42.509494']"
85,1301,LEYDEN,18968,MA,"['-72.601847', '42.601222']"
86,1330,ASHFIELD,1535,MA,"['-72.810998', '42.523207']"
87,1331,NEW SALEM,14077,MA,"['-72.214644', '42.592065']"
88,1337,LEYDEN,2426,MA,"['-72.563439', '42.683784']"
89,1338,BUCKLAND,16,MA,"['-72.764124', '42.615174']"
90,1339,HAWLEY,1325,MA,"['-72.880162', '42.621802']"
91,1340,COLRAIN,2050,MA,"['-72.726508', '42.67905']"
92,1341,CONWAY,1524,MA,"['-72.702473', '42.513832']"
93,1342,DEERFIELD,1281,MA,"['-72.607234', '42.540636']"
94,1344,ERVING,635,MA,"['-72.416638', '42.604957']"
95,1346,HEATH,174,MA,"['-72.839101', '42.685347']"
96,1349,MILLERS FALLS,1893,MA,"['-72.494626', '42.576206']"
97,1350,MONROE,97,MA,"['-72.960156', '42.723885']"
98,1351,MONTAGUE,1699,MA,"['-72.532837', '42.542864']"
99,1355,NEW SALEM,456,MA,"['-72.306241', '42.514643']"
100,1360,NORTHFIELD,2829,MA,"['-72.450995', '42.688705']"
101,1364,NEW SALEM,8544,MA,"['-72.305867', '42.591231']"
102,1366,PETERSHAM,1131,MA,"['-72.189349', '42.489761']"
103,1367,ROWE,630,MA,"['-72.925776', '42.695289']"
104,1370,SHELBURNE FALLS,4525,MA,"['-72.739059', '42.602203']"
105,1373,SOUTH DEERFIELD,5118,MA,"['-72.615268', '42.475616']"
106,1375,SUNDERLAND,3399,MA,"['-72.567569', '42.453947']"
107,1376,TURNERS FALLS,7100,MA,"['-72.54701', '42.606521']"
108,1379,WENDELL,393,MA,"['-72.400851', '42.565644']"
109,1420,FITCHBURG,41194,MA,"['-71.803133', '42.579563']"
110,1430,ASHBURNHAM,5433,MA,"['-71.92666', '42.649614']"
111,1431,ASHBY,2649,MA,"['-71.817369', '42.674462']"
112,1432,AYER,6871,MA,"['-71.578763', '42.55914']"
113,1433,FT DEVENS,8480,MA,"['-71.621819', '42.532416']"
114,1436,BALDWINVILLE,4386,MA,"['-72.064647', '42.593568']"
115,1440,GARDNER,20125,MA,"['-71.9898', '42.57405']"
116,1450,GROTON,7504,MA,"['-71.558371', '42.612351']"
117,1451,HARVARD,4445,MA,"['-71.575293', '42.498565']"
118,1452,HUBBARDSTON,2797,MA,"['-72.001159', '42.486538']"
119,1453,LEOMINSTER,38145,MA,"['-71.756308', '42.52744']"
120,1460,LITTLETON,7066,MA,"['-71.487667', '42.540132']"
121,1462,LUNENBURG,9117,MA,"['-71.726642', '42.58843']"
122,1463,PEPPERELL,10178,MA,"['-71.593392', '42.668888']"
123,1464,SHIRLEY CENTER,6118,MA,"['-71.646444', '42.558653']"
124,1468,TEMPLETON,2058,MA,"['-72.064971', '42.545976']"
125,1469,TOWNSEND,6112,MA,"['-71.689646', '42.652511']"
126,1473,WESTMINSTER,6191,MA,"['-71.909599', '42.548319']"
127,1474,W TOWNSEND,2452,MA,"['-71.74057', '42.670404']"
128,1475,WINCHENDON,8805,MA,"['-72.047524', '42.678943']"
129,1501,AUBURN,15007,MA,"['-71.839144', '42.205502']"
130,1503,BERLIN,2293,MA,"['-71.635634', '42.384438']"
131,1504,BLACKSTONE,8023,MA,"['-71.52691', '42.028708']"
132,1505,BOYLSTON,3517,MA,"['-71.731042', '42.337727']"
133,1506,BROOKFIELD,2968,MA,"['-72.098887', '42.199141']"
134,1507,CHARLTON,9576,MA,"['-71.966384', '42.137902']"
135,1510,CLINTON,13269,MA,"['-71.682847', '42.418147']"
136,1515,EAST BROOKFIELD,2033,MA,"['-72.048078', '42.219308']"
137,1516,EAST DOUGLAS,5594,MA,"['-71.726611', '42.060566']"
138,1518,FISKDALE,774,MA,"['-72.117764', '42.122762']"
139,1519,GRAFTON,4910,MA,"['-71.686848', '42.200371']"
140,1520,HOLDEN,12051,MA,"['-71.84142', '42.341983']"
141,1521,HOLLAND,747,MA,"['-72.154373', '42.040264']"
142,1522,JEFFERSON,2478,MA,"['-71.87058', '42.375519']"
143,1523,LANCASTER,6018,MA,"['-71.686831', '42.450984']"
144,1524,LEICESTER,6527,MA,"['-71.918829', '42.237047']"
145,1527,MILLBURY,12228,MA,"['-71.764438', '42.196779']"
146,1529,MILLVILLE,2236,MA,"['-71.579813', '42.033102']"
147,1531,NEW BRAINTREE,881,MA,"['-72.130642', '42.31977']"
148,1532,NORTHBOROUGH,11930,MA,"['-71.646372', '42.318242']"
149,1534,NORTHBRIDGE,4564,MA,"['-71.656366', '42.1494']"
150,1535,NORTH BROOKFIELD,4755,MA,"['-72.082129', '42.266455']"
151,1536,NORTH GRAFTON,5401,MA,"['-71.703691', '42.229726']"
152,1537,NORTH OXFORD,3031,MA,"['-71.885953', '42.16549']"
153,1540,OXFORD,9557,MA,"['-71.868677', '42.11285']"
154,1541,PRINCETON,3189,MA,"['-71.876245', '42.450812']"
155,1542,ROCHDALE,1154,MA,"['-71.906882', '42.199685']"
156,1543,RUTLAND,4936,MA,"['-71.948951', '42.376199']"
157,1545,SHREWSBURY,24146,MA,"['-71.720503', '42.284801']"
158,1550,SOUTHBRIDGE,17816,MA,"['-72.035347', '42.075024']"
159,1560,SOUTH GRAFTON,2719,MA,"['-71.692725', '42.176042']"
160,1562,SPENCER,11598,MA,"['-71.990617', '42.244103']"
161,1564,STERLING,6481,MA,"['-71.775192', '42.435351']"
162,1566,STURBRIDGE,7001,MA,"['-72.084233', '42.112619']"
163,1568,WEST UPTON,4682,MA,"['-71.608014', '42.173275']"
164,1569,UXBRIDGE,10364,MA,"['-71.632869', '42.074426']"
165,1570,DUDLEY HILL,3735,MA,"['-71.839467', '42.047574']"
166,1571,DUDLEY,22001,MA,"['-71.893228', '42.048894']"
167,1581,WESTBOROUGH,14132,MA,"['-71.617604', '42.267891']"
168,1583,WEST BOYLSTON,6611,MA,"['-71.783822', '42.35836']"
169,1585,WEST BROOKFIELD,3528,MA,"['-72.151137', '42.244137']"
170,1588,WHITINSVILLE,8807,MA,"['-71.664357', '42.115319']"
171,1590,WILKINSONVILLE,6719,MA,"['-71.748416', '42.140586']"
172,1602,WORCESTER,19988,MA,"['-71.841678', '42.270251']"
173,1603,WORCESTER,18605,MA,"['-71.837995', '42.245033']"
174,1604,WORCESTER,29036,MA,"['-71.774626', '42.254084']"
175,1605,WORCESTER,25695,MA,"['-71.788795', '42.289391']"
176,1606,WORCESTER,18213,MA,"['-71.795774', '42.311029']"
177,1607,WORCESTER,9048,MA,"['-71.793837', '42.230294']"
178,1608,WORCESTER,3646,MA,"['-71.800262', '42.262425']"
179,1609,WORCESTER,21905,MA,"['-71.817456', '42.275387']"
180,1610,WORCESTER,23720,MA,"['-71.810798', '42.249186']"
181,1611,CHERRY VALLEY,2510,MA,"['-71.874971', '42.237287']"
182,1612,PAXTON,4047,MA,"['-71.920234', '42.306646']"
183,1701,FRAMINGHAM,65046,MA,"['-71.425486', '42.300665']"
184,1718,VILLAGE OF NAGOG,2330,MA,"['-71.422354', '42.514941']"
185,1719,BOXBORO,3343,MA,"['-71.518229', '42.486876']"
186,1720,ACTON,15514,MA,"['-71.448255', '42.475076']"
187,1721,ASHLAND,12066,MA,"['-71.458347', '42.253909']"
188,1730,BEDFORD,16147,MA,"['-71.276796', '42.484287']"
189,1740,BOLTON,3134,MA,"['-71.607593', '42.436523']"
190,1741,CARLISLE,4333,MA,"['-71.351892', '42.528562']"
191,1742,CONCORD,17076,MA,"['-71.374741', '42.456701']"
192,1745,SOUTHBOROUGH,506,MA,"['-71.502256', '42.293221']"
193,1746,HOLLISTON,12917,MA,"['-71.436059', '42.202641']"
194,1747,HOPEDALE,5649,MA,"['-71.537601', '42.126796']"
195,1748,HOPKINTON,9191,MA,"['-71.530178', '42.219046']"
196,1749,HUDSON,17233,MA,"['-71.560896', '42.391796']"
197,1752,MARLBOROUGH,31813,MA,"['-71.543355', '42.350861']"
198,1754,MAYNARD,10325,MA,"['-71.454975', '42.432118']"
199,1756,MENDON,4010,MA,"['-71.549882', '42.096744']"
200,1757,MILFORD,25372,MA,"['-71.527402', '42.151142']"
201,1760,NATICK,30432,MA,"['-71.35741', '42.287476']"
202,1770,SHERBORN,3998,MA,"['-71.378717', '42.233088']"
203,1772,SOUTHBOROUGH,6122,MA,"['-71.531997', '42.293919']"
204,1773,LINCOLN,4515,MA,"['-71.313723', '42.421723']"
205,1775,STOW,5328,MA,"['-71.515019', '42.430785']"
206,1776,SUDBURY,14358,MA,"['-71.428159', '42.383655']"
207,1778,WAYLAND,11874,MA,"['-71.358781', '42.348629']"
208,1801,WOBURN,36152,MA,"['-71.157404', '42.482894']"
209,1803,BURLINGTON,23093,MA,"['-71.200437', '42.508942']"
210,1810,ANDOVER,29161,MA,"['-71.156481', '42.64956']"
211,1821,BILLERICA,28899,MA,"['-71.251754', '42.551874']"
212,1824,SOUTH CHELMSFORD,24457,MA,"['-71.357521', '42.59356']"
213,1826,DRACUT,25594,MA,"['-71.318592', '42.676422']"
214,1827,DUNSTABLE,2166,MA,"['-71.495201', '42.673917']"
215,1830,HAVERHILL,22445,MA,"['-71.072057', '42.785605']"
216,1832,HAVERHILL,16860,MA,"['-71.109519', '42.779154']"
217,1833,GEORGETOWN,6384,MA,"['-70.982239', '42.728067']"
218,1834,GROVELAND,5214,MA,"['-71.027018', '42.753027']"
219,1835,BRADFORD,12078,MA,"['-71.08549', '42.758597']"
220,1840,LAWRENCE,2728,MA,"['-71.16381', '42.707958']"
221,1841,LAWRENCE,45555,MA,"['-71.166997', '42.711545']"
222,1843,LAWRENCE,22285,MA,"['-71.160506', '42.691053']"
223,1844,METHUEN,39664,MA,"['-71.181031', '42.728019']"
224,1845,NORTH ANDOVER,22792,MA,"['-71.109004', '42.682583']"
225,1850,LOWELL,15434,MA,"['-71.305078', '42.656035']"
226,1851,LOWELL,28154,MA,"['-71.332882', '42.631548']"
227,1852,LOWELL,33379,MA,"['-71.298331', '42.634413']"
228,1854,LOWELL,26472,MA,"['-71.335464', '42.649254']"
229,1860,MERRIMAC,5196,MA,"['-71.004658', '42.834629']"
230,1862,NORTH BILLERICA,8720,MA,"['-71.290217', '42.575694']"
231,1863,NORTH CHELMSFORD,7878,MA,"['-71.390834', '42.634737']"
232,1864,NORTH READING,12002,MA,"['-71.094711', '42.581898']"
233,1867,READING,22539,MA,"['-71.109021', '42.527986']"
234,1876,TEWKSBURY,27269,MA,"['-71.223224', '42.60283']"
235,1879,TYNGSBORO,8643,MA,"['-71.415766', '42.672383']"
236,1880,WAKEFIELD,24830,MA,"['-71.068471', '42.500886']"
237,1886,GRANITEVILLE,16430,MA,"['-71.438143', '42.589959']"
238,1887,WILMINGTON,17647,MA,"['-71.172306', '42.558143']"
239,1890,WINCHESTER,20232,MA,"['-71.14407', '42.453028']"
240,1901,LYNN,1187,MA,"['-70.945516', '42.463378']"
241,1902,LYNN,41625,MA,"['-70.941989', '42.469814']"
242,1904,EAST LYNN,17073,MA,"['-70.962798', '42.487453']"
243,1905,WEST LYNN,21360,MA,"['-70.973825', '42.46453']"
244,1906,SAUGUS,25487,MA,"['-71.011093', '42.463344']"
245,1907,SWAMPSCOTT,13650,MA,"['-70.909774', '42.474611']"
246,1908,NAHANT,3828,MA,"['-70.927739', '42.426098']"
247,1913,AMESBURY,14970,MA,"['-70.936681', '42.855879']"
248,1915,BEVERLY,38259,MA,"['-70.875939', '42.560825']"
249,1921,BOXFORD,6249,MA,"['-71.011372', '42.679719']"
250,1922,BYFIELD,2006,MA,"['-70.935053', '42.756792']"
251,1923,DANVERS,23977,MA,"['-70.942461', '42.569402']"
252,1929,ESSEX,3260,MA,"['-70.782794', '42.628629']"
253,1930,GLOUCESTER,28716,MA,"['-70.672149', '42.620836']"
254,1938,IPSWICH,11864,MA,"['-70.849353', '42.680877']"
255,1940,LYNNFIELD,11274,MA,"['-71.033873', '42.532711']"
256,1944,MANCHESTER,5286,MA,"['-70.767434', '42.57963']"
257,1945,MARBLEHEAD,19971,MA,"['-70.865291', '42.498431']"
258,1949,MIDDLETON,4921,MA,"['-71.013004', '42.594184']"
259,1950,NEWBURYPORT,16317,MA,"['-70.884668', '42.812964']"
260,1951,NEWBURY,3710,MA,"['-70.847377', '42.783475']"
261,1952,SALISBURY,6879,MA,"['-70.858822', '42.850678']"
262,1960,PEABODY,47685,MA,"['-70.961194', '42.532579']"
263,1966,ROCKPORT,7482,MA,"['-70.619424', '42.657973']"
264,1969,ROWLEY,4368,MA,"['-70.90696', '42.713753']"
265,1970,SALEM,37642,MA,"['-70.900343', '42.515114']"
266,1982,SOUTH HAMILTON,7288,MA,"['-70.856132', '42.618478']"
267,1983,TOPSFIELD,5763,MA,"['-70.948843', '42.641546']"
268,1984,WENHAM,4148,MA,"['-70.878622', '42.60166']"
269,1985,WEST NEWBURY,3421,MA,"['-70.977811', '42.794865']"
270,2019,BELLINGHAM,14873,MA,"['-71.476829', '42.074573']"
271,2021,CANTON,18530,MA,"['-71.135536', '42.164454']"
272,2025,COHASSET,7075,MA,"['-70.812788', '42.239484']"
273,2026,DEDHAM,23782,MA,"['-71.163741', '42.243685']"
274,2030,DOVER,4915,MA,"['-71.285363', '42.236233']"
275,2032,EAST WALPOLE,3844,MA,"['-71.2179', '42.15324']"
276,2035,FOXBORO,14293,MA,"['-71.244127', '42.064938']"
277,2038,FRANKLIN,22128,MA,"['-71.405786', '42.09347']"
278,2043,HINGHAM,19821,MA,"['-70.891051', '42.224485']"
279,2045,HULL,10466,MA,"['-70.875442', '42.285346']"
280,2048,MANSFIELD,16676,MA,"['-71.217775', '42.021238']"
281,2050,MARSHFIELD,21782,MA,"['-70.69931', '42.106177']"
282,2052,MEDFIELD,10531,MA,"['-71.304813', '42.184525']"
283,2053,MEDWAY,9902,MA,"['-71.421715', '42.151363']"
284,2054,MILLIS,7613,MA,"['-71.360693', '42.166938']"
285,2056,NORFOLK,9259,MA,"['-71.326934', '42.117746']"
286,2061,NORWELL,9279,MA,"['-70.82172', '42.159574']"
287,2062,NORWOOD,28700,MA,"['-71.203313', '42.186843']"
288,2066,SCITUATE,16535,MA,"['-70.752476', '42.203235']"
289,2067,SHARON,15873,MA,"['-71.175872', '42.109388']"
290,2071,SOUTH WALPOLE,752,MA,"['-71.275235', '42.099203']"
291,2072,STOUGHTON,26777,MA,"['-71.107357', '42.125279']"
292,2081,WALPOLE,15615,MA,"['-71.254391', '42.144413']"
293,2090,WESTWOOD,12557,MA,"['-71.210426', '42.214824']"
294,2093,WRENTHAM,9006,MA,"['-71.339568', '42.061746']"
295,2108,BOSTON,3697,MA,"['-71.068432', '42.357603']"
296,2109,BOSTON,3926,MA,"['-71.053386', '42.362963']"
297,2110,BOSTON,957,MA,"['-71.051417', '42.357636']"
298,2111,BOSTON,3759,MA,"['-71.0629', '42.350348']"
299,2113,BOSTON,6698,MA,"['-71.055958', '42.365656']"
300,2114,BOSTON,10246,MA,"['-71.06823', '42.361111']"
301,2115,BOSTON,25597,MA,"['-71.092215', '42.342706']"
302,2116,BOSTON,17459,MA,"['-71.076798', '42.349201']"
303,2118,ROXBURY,21914,MA,"['-71.075627', '42.340154']"
304,2119,ROXBURY,25207,MA,"['-71.086923', '42.322414']"
305,2120,ROXBURY,14212,MA,"['-71.097978', '42.332844']"
306,2121,DORCHESTER,25602,MA,"['-71.08305', '42.307503']"
307,2122,DORCHESTER,21266,MA,"['-71.058304', '42.297278']"
308,2124,DORCHESTER,48560,MA,"['-71.072898', '42.287984']"
309,2125,DORCHESTER,31393,MA,"['-71.061924', '42.315305']"
310,2126,MATTAPAN,27808,MA,"['-71.093871', '42.273889']"
311,2127,SOUTH BOSTON,29170,MA,"['-71.043792', '42.333454']"
312,2128,EAST BOSTON,32941,MA,"['-71.028682', '42.378137']"
313,2129,CHARLESTOWN,14775,MA,"['-71.062715', '42.377815']"
314,2130,JAMAICA PLAIN,36571,MA,"['-71.111495', '42.312596']"
315,2131,ROSLINDALE,32677,MA,"['-71.129543', '42.283615']"
316,2132,WEST ROXBURY,26366,MA,"['-71.158868', '42.27868']"
317,2134,ALLSTON,23775,MA,"['-71.132866', '42.353519']"
318,2135,BRIGHTON,35011,MA,"['-71.156599', '42.34779']"
319,2136,HYDE PARK,24260,MA,"['-71.126052', '42.253989']"
320,2138,CAMBRIDGE,33841,MA,"['-71.125611', '42.377045']"
321,2139,CAMBRIDGE,33149,MA,"['-71.104155', '42.364688']"
322,2140,NORTH CAMBRIDGE,16313,MA,"['-71.129379', '42.391366']"
323,2141,EAST CAMBRIDGE,10392,MA,"['-71.088277', '42.370701']"
324,2142,CAMBRIDGE,1336,MA,"['-71.083011', '42.362025']"
325,2143,SOMERVILLE,25597,MA,"['-71.102814', '42.382945']"
326,2144,SOMERVILLE,26374,MA,"['-71.122059', '42.40032']"
327,2145,SOMERVILLE,24422,MA,"['-71.092944', '42.390678']"
328,2146,BROOKLINE,56614,MA,"['-71.128917', '42.339158']"
329,2148,MALDEN,54114,MA,"['-71.060507', '42.42911']"
330,2149,EVERETT,35493,MA,"['-71.051448', '42.411199']"
331,2150,CHELSEA,28790,MA,"['-71.032521', '42.396252']"
332,2151,REVERE,42766,MA,"['-71.005165', '42.413767']"
333,2152,WINTHROP,18907,MA,"['-70.980043', '42.376294']"
334,2154,NORTH WALTHAM,57871,MA,"['-71.236497', '42.382492']"
335,2155,MEDFORD,57338,MA,"['-71.108686', '42.417335']"
336,2158,NEWTONVILLE,13271,MA,"['-71.1902', '42.353835']"
337,2159,NEWTON CENTER,18726,MA,"['-71.191839', '42.318889']"
338,2160,NEWTONVILLE,8872,MA,"['-71.208771', '42.351961']"
339,2161,NEWTON HIGHLANDS,6657,MA,"['-71.209347', '42.318512']"
340,2162,NEWTONVILLE,1427,MA,"['-71.258025', '42.330296']"
341,2163,CAMBRIDGE,0,MA,"['-71.141879', '42.364005']"
342,2164,NEWTON UPPER FAL,2597,MA,"['-71.221615', '42.312562']"
343,2165,NEWTONVILLE,12027,MA,"['-71.22795', '42.352366']"
344,2166,AUBURNDALE,6123,MA,"['-71.247598', '42.345928']"
345,2167,BOSTON COLLEGE,15619,MA,"['-71.16272', '42.31903']"
346,2168,WABAN,5759,MA,"['-71.230703', '42.327049']"
347,2169,QUINCY,48920,MA,"['-70.997816', '42.249133']"
348,2170,QUINCY,18330,MA,"['-71.018644', '42.26713']"
349,2171,QUINCY,18251,MA,"['-71.024141', '42.282519']"
350,2172,EAST WATERTOWN,33930,MA,"['-71.180266', '42.371497']"
351,2173,LEXINGTON,28994,MA,"['-71.225916', '42.445384']"
352,2174,ARLINGTON,44539,MA,"['-71.162517', '42.417098']"
353,2176,MELROSE,28228,MA,"['-71.063191', '42.458066']"
354,2178,BELMONT,24733,MA,"['-71.174647', '42.389656']"
355,2180,STONEHAM,22147,MA,"['-71.0978', '42.482778']"
356,2181,WELLESLEY,26615,MA,"['-71.287966', '42.305593']"
357,2184,BRAINTREE,33836,MA,"['-70.996304', '42.209284']"
358,2186,MILTON,25558,MA,"['-71.077051', '42.253663']"
359,2188,WEYMOUTH,13187,MA,"['-70.958248', '42.211327']"
360,2189,WEYMOUTH,14055,MA,"['-70.931671', '42.211606']"
361,2190,WEYMOUTH,17668,MA,"['-70.94869', '42.172817']"
362,2191,WEYMOUTH,9153,MA,"['-70.944318', '42.243564']"
363,2192,NEEDHAM,19570,MA,"['-71.235172', '42.278908']"
364,2193,WESTON,10221,MA,"['-71.300291', '42.359422']"
365,2194,NEEDHAM,8006,MA,"['-71.234363', '42.297702']"
366,2199,BOSTON,886,MA,"['-71.082543', '42.347873']"
367,2210,BOSTON,308,MA,"['-71.046511', '42.348921']"
368,2215,BOSTON,17769,MA,"['-71.102689', '42.347088']"
369,2322,AVON,4594,MA,"['-71.043738', '42.125825']"
370,2324,BRIDGEWATER,21198,MA,"['-70.97234', '41.977341']"
371,2330,CARVER,10573,MA,"['-70.767754', '41.888265']"
372,2332,DUXBURY,13913,MA,"['-70.716257', '42.039936']"
373,2333,EAST BRIDGEWATER,11104,MA,"['-70.944964', '42.031478']"
374,2338,HALIFAX,6526,MA,"['-70.844794', '42.000159']"
375,2339,HANOVER,11912,MA,"['-70.857006', '42.121406']"
376,2341,HANSON,9037,MA,"['-70.865053', '42.061627']"
377,2343,HOLBROOK,11041,MA,"['-71.008273', '42.14641']"
378,2346,MIDDLEBORO,17867,MA,"['-70.892965', '41.888396']"
379,2347,LAKEVILLE,7785,MA,"['-70.958195', '41.837377']"
380,2351,ABINGTON,13849,MA,"['-70.954293', '42.116715']"
381,2356,NORTH EASTON,10397,MA,"['-71.112337', '42.058956']"
382,2359,PEMBROKE,14535,MA,"['-70.804404', '42.062072']"
383,2360,PLYMOUTH,45629,MA,"['-70.642004', '41.910404']"
384,2364,KINGSTON,9045,MA,"['-70.740993', '41.995022']"
385,2367,PLYMPTON,2384,MA,"['-70.804582', '41.96549']"
386,2368,RANDOLPH,30057,MA,"['-71.051392', '42.173587']"
387,2370,ROCKLAND,16123,MA,"['-70.913263', '42.129286']"
388,2375,SOUTH EASTON,9247,MA,"['-71.098814', '42.025704']"
389,2379,WEST BRIDGEWATER,6440,MA,"['-71.016054', '42.025511']"
390,2382,WHITMAN,13208,MA,"['-70.938127', '42.081603']"
391,2401,BROCKTON,59498,MA,"['-71.034348', '42.081571']"
392,2402,BROCKTON,33290,MA,"['-71.001947', '42.088396']"
393,2532,ONSET,12047,MA,"['-70.593168', '41.752918']"
394,2535,CHILMARK,952,MA,"['-70.741613', '41.357523']"
395,2536,TEATICKET,15976,MA,"['-70.565174', '41.58504']"
396,2537,EAST SANDWICH,7254,MA,"['-70.46822', '41.684603']"
397,2538,EAST WAREHAM,4778,MA,"['-70.653237', '41.768247']"
398,2539,EDGARTOWN,3062,MA,"['-70.533893', '41.388856']"
399,2540,FALMOUTH,8588,MA,"['-70.621663', '41.564754']"
400,2542,OTIS A F B,2078,MA,"['-70.57383', '41.660927']"
401,2543,WOODS HOLE,833,MA,"['-70.66431', '41.526272']"
402,2554,NANTUCKET,6012,MA,"['-70.093216', '41.272529']"
403,2556,NORTH FALMOUTH,2651,MA,"['-70.623043', '41.641677']"
404,2559,POCASSET,3907,MA,"['-70.610512', '41.688115']"
405,2563,SANDWICH,9007,MA,"['-70.469325', '41.698304']"
406,2568,VINEYARD HAVEN,5924,MA,"['-70.593737', '41.449955']"
407,2571,WAREHAM,9304,MA,"['-70.711594', '41.754084']"
408,2575,WEST TISBURY,1603,MA,"['-70.655802', '41.413717']"
409,2576,WEST WAREHAM,3919,MA,"['-70.764179', '41.779617']"
410,2601,WEST YARMOUTH,14543,MA,"['-70.298176', '41.653682']"
411,2630,BARNSTABLE,1776,MA,"['-70.300067', '41.698289']"
412,2631,BREWSTER,8535,MA,"['-70.069868', '41.749179']"
413,2632,CENTERVILLE,10636,MA,"['-70.353196', '41.660585']"
414,2633,SOUTH CHATHAM,4744,MA,"['-69.980758', '41.687634']"
415,2635,COTUIT,3266,MA,"['-70.433431', '41.696025']"
416,2638,DENNIS,3216,MA,"['-70.191054', '41.732166']"
417,2639,DENNIS PORT,2510,MA,"['-70.132711', '41.664873']"
418,2642,EASTHAM,4582,MA,"['-69.984865', '41.840781']"
419,2644,FORESTDALE,2712,MA,"['-70.514317', '41.682695']"
420,2645,HARWICH,7363,MA,"['-70.057929', '41.70082']"
421,2646,HARWICH PORT,1843,MA,"['-70.076755', '41.67128']"
422,2648,MARSTONS MILLS,5777,MA,"['-70.416321', '41.670274']"
423,2649,MASHPEE,4469,MA,"['-70.485361', '41.618116']"
424,2650,NORTH CHATHAM,995,MA,"['-69.966607', '41.70298']"
425,2652,NORTH TRURO,834,MA,"['-70.08751', '42.033779']"
426,2653,ORLEANS,5860,MA,"['-69.982198', '41.779161']"
427,2655,OSTERVILLE,2330,MA,"['-70.383726', '41.63005']"
428,2657,PROVINCETOWN,3561,MA,"['-70.186504', '42.053364']"
429,2659,SOUTH CHATHAM,840,MA,"['-70.024106', '41.680126']"
430,2660,SOUTH DENNIS,6680,MA,"['-70.15851', '41.709711']"
431,2664,BASS RIVER,8514,MA,"['-70.19731', '41.672805']"
432,2666,TRURO,739,MA,"['-70.056362', '41.998792']"
433,2667,WELLFLEET,2373,MA,"['-70.018587', '41.928934']"
434,2668,WEST BARNSTABLE,2311,MA,"['-70.371985', '41.700212']"
435,2670,WEST DENNIS,1347,MA,"['-70.168092', '41.662557']"
436,2671,WEST HARWICH,1061,MA,"['-70.113501', '41.669367']"
437,2673,WEST YARMOUTH,6972,MA,"['-70.236297', '41.661367']"
438,2675,YARMOUTH PORT,5735,MA,"['-70.227014', '41.705149']"
439,2702,ASSONET,3614,MA,"['-71.060736', '41.797458']"
440,2703,ATTLEBORO,38528,MA,"['-71.30092', '41.929599']"
441,2713,CUTTYHUNK,98,MA,"['-70.87854', '41.443601']"
442,2715,DIGHTON,1828,MA,"['-71.142723', '41.812505']"
443,2717,EAST FREETOWN,4883,MA,"['-70.967709', '41.763455']"
444,2718,EAST TAUNTON,4800,MA,"['-71.019225', '41.873585']"
445,2719,FAIRHAVEN,16141,MA,"['-70.889608', '41.640924']"
446,2720,FALL RIVER,30600,MA,"['-71.139991', '41.718221']"
447,2721,FALL RIVER,26884,MA,"['-71.157424', '41.688305']"
448,2723,FALL RIVER,16801,MA,"['-71.133214', '41.692612']"
449,2724,FALL RIVER,18141,MA,"['-71.174822', '41.684975']"
450,2725,SOMERSET,2528,MA,"['-71.177971', '41.722299']"
451,2726,SOMERSET,15117,MA,"['-71.149206', '41.756012']"
452,2738,MARION,4496,MA,"['-70.761261', '41.709526']"
453,2739,MATTAPOISETT,5850,MA,"['-70.816357', '41.661845']"
454,2740,NEW BEDFORD,46426,MA,"['-70.9372', '41.634749']"
455,2743,ACUSHNET,9601,MA,"['-70.908652', '41.6997']"
456,2744,NEW BEDFORD,13424,MA,"['-70.916746', '41.612716']"
457,2745,NEW BEDFORD,23661,MA,"['-70.935545', '41.691337']"
458,2746,NEW BEDFORD,16236,MA,"['-70.93243', '41.659972']"
459,2747,NORTH DARTMOUTH,16383,MA,"['-70.995769', '41.633789']"
460,2748,PADANARAM VILLAG,10980,MA,"['-70.956521', '41.591728']"
461,2760,NORTH ATTLEBORO,22289,MA,"['-71.329757', '41.977542']"
462,2762,PLAINVILLE,6874,MA,"['-71.327454', '42.012403']"
463,2763,NORTH ATTLEBORO,2737,MA,"['-71.310353', '41.970979']"
464,2764,NORTH DIGHTON,3779,MA,"['-71.148523', '41.852874']"
465,2766,NORTON,14329,MA,"['-71.189441', '41.971801']"
466,2767,RAYNHAM,9804,MA,"['-71.046856', '41.932361']"
467,2769,REHOBOTH,7762,MA,"['-71.254453', '41.85152']"
468,2770,ROCHESTER,3270,MA,"['-70.852257', '41.759082']"
469,2771,SEEKONK,13375,MA,"['-71.322406', '41.837835']"
470,2777,SWANSEA,15865,MA,"['-71.212167', '41.74734']"
471,2779,BERKLEY,4438,MA,"['-71.076534', '41.835325']"
472,2780,TAUNTON,44894,MA,"['-71.10261', '41.905007']"
473,2790,WESTPORT,14154,MA,"['-71.089003', '41.621127']"
474,2804,ASHAWAY,2472,RI,"['-71.783745', '41.423054']"
475,2806,BARRINGTON,15849,RI,"['-71.317497', '41.744334']"
476,2807,BLOCK ISLAND,836,RI,"['-71.574825', '41.171546']"
477,2808,BRADFORD,2184,RI,"['-71.746453', '41.411448']"
478,2809,BRISTOL,21625,RI,"['-71.267558', '41.68247']"
479,2812,RICHMOND,1011,RI,"['-71.650279', '41.46941']"
480,2813,CHARLESTOWN,6663,RI,"['-71.661455', '41.400749']"
481,2814,CHEPACHET,8191,RI,"['-71.679483', '41.91549']"
